subject_id,motion,record_id,feature,condition,value
p09,Global,jap_p09_Global_similarity_matrix,Overall,Pre,0.1755890001577452
p09,Global,straight_p09_Global_003_similarity_matrix,Overall,Pre,0.2504114442117957
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Overall,Pre,0.23915259765941504
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Overall,Pre,0.23405446776426345
p09,Global,hook_left_p09_Global_002_similarity_matrix,Overall,Main,0.21536636525672093
p09,Global,hook_right_p09_Global_001_similarity_matrix,Overall,Main,0.2490273182762758
p09,Global,jap_p09_Global_similarity_matrix,Overall,Main,0.2243876949555768
p09,Global,straight_p09_Global_003_similarity_matrix,Overall,Main,0.2668692649447708
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Overall,Main,0.2356894912014426
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Overall,Main,0.2178243820372865
p09,Global,hook_left_p09_Global_002_similarity_matrix,Overall,Post,0.2175484218404154
p09,Global,hook_right_p09_Global_001_similarity_matrix,Overall,Post,0.22884544602247817
p09,Global,jap_p09_Global_similarity_matrix,Overall,Post,0.2240433256497163
p09,Global,straight_p09_Global_003_similarity_matrix,Overall,Post,0.2554987745294722
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Overall,Post,0.2253935467693366
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Overall,Post,0.21271943249291284
p09,Global,hook_left_p09_Global_002_similarity_matrix,Position,Pre,0.04769411334917983
p09,Global,hook_right_p09_Global_001_similarity_matrix,Position,Pre,0.047797747765909546
p09,Global,jap_p09_Global_similarity_matrix,Position,Pre,0.04763414874777423
p09,Global,straight_p09_Global_003_similarity_matrix,Position,Pre,0.048022303597512375
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Position,Pre,0.04763753273985498
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Position,Pre,0.04800099425917556
p09,Global,hook_left_p09_Global_002_similarity_matrix,Position,Main,0.047694052442349144
p09,Global,hook_right_p09_Global_001_similarity_matrix,Position,Main,0.047683356655450565
p09,Global,jap_p09_Global_similarity_matrix,Position,Main,0.047641314278220825
p09,Global,straight_p09_Global_003_similarity_matrix,Position,Main,0.04828898338981403
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Position,Main,0.04764747293219488
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Position,Main,0.04803671256758571
p09,Global,hook_left_p09_Global_002_similarity_matrix,Position,Post,0.047652116922279907
p09,Global,hook_right_p09_Global_001_similarity_matrix,Position,Post,0.04763455382140662
p09,Global,jap_p09_Global_similarity_matrix,Position,Post,0.0476381554532185
p09,Global,straight_p09_Global_003_similarity_matrix,Position,Post,0.0480307982504398
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Position,Post,0.047638963048007
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Position,Post,0.048494148740918126
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Arm,Pre,0.1906954479638203
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Arm,Pre,0.1724083046259313
p09,Global,jap_p09_Global_similarity_matrix,Right_Arm,Pre,0.238457017912635
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Arm,Pre,0.3077323283203027
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Arm,Pre,0.2630580068103482
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Arm,Pre,0.24460193845494005
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Arm,Main,0.21676866348871768
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Arm,Main,0.16662381642721283
p09,Global,jap_p09_Global_similarity_matrix,Right_Arm,Main,0.26378568685576453
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Arm,Main,0.3047523054334943
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Arm,Main,0.26531385145281505
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Arm,Main,0.2301334643798545
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Arm,Post,0.1985569290216485
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Arm,Post,0.14562303089030854
p09,Global,jap_p09_Global_similarity_matrix,Right_Arm,Post,0.2558496483867079
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Arm,Post,0.2857132328511581
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Arm,Post,0.2636285476524551
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Arm,Post,0.23237947242539775
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Leg,Pre,0.33642761379756514
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Leg,Pre,0.2865707698120943
p09,Global,jap_p09_Global_similarity_matrix,Right_Leg,Pre,0.27737431909282606
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Leg,Pre,0.2644799770723552
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Leg,Pre,0.3073051819726995
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Leg,Pre,0.28368116089027656
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Leg,Main,0.33837750873442
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Leg,Main,0.2744349563633656
p09,Global,jap_p09_Global_similarity_matrix,Right_Leg,Main,0.34065175761833033
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Leg,Main,0.292995344689006
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Leg,Main,0.3074344072026879
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Leg,Main,0.2931406601937333
p09,Global,hook_left_p09_Global_002_similarity_matrix,Right_Leg,Post,0.325960634620729
p09,Global,hook_right_p09_Global_001_similarity_matrix,Right_Leg,Post,0.25731918837924284
p09,Global,jap_p09_Global_similarity_matrix,Right_Leg,Post,0.337799303288141
p09,Global,straight_p09_Global_003_similarity_matrix,Right_Leg,Post,0.27833688973986637
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Right_Leg,Post,0.29644223451082047
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Right_Leg,Post,0.30897261124891867
p09,Global,hook_left_p09_Global_002_similarity_matrix,rotation,Pre,0.7872170819147251
p09,Global,hook_right_p09_Global_001_similarity_matrix,rotation,Pre,0.6909528780503532
p09,Global,jap_p09_Global_similarity_matrix,rotation,Pre,0.7951855127925931
p09,Global,straight_p09_Global_003_similarity_matrix,rotation,Pre,0.8423229310465858
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,rotation,Pre,0.8601456626233276
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,rotation,Pre,0.8115370643717155
p09,Global,hook_left_p09_Global_002_similarity_matrix,rotation,Main,0.8428268518706121
p09,Global,hook_right_p09_Global_001_similarity_matrix,rotation,Main,0.637183587940106
p09,Global,jap_p09_Global_similarity_matrix,rotation,Main,0.884631156219476
p09,Global,straight_p09_Global_003_similarity_matrix,rotation,Main,0.859269111444314
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,rotation,Main,0.8743796655600387
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,rotation,Main,0.8412439555502097
p09,Global,hook_left_p09_Global_002_similarity_matrix,rotation,Post,0.8016308481678918
p09,Global,hook_right_p09_Global_001_similarity_matrix,rotation,Post,0.6106756423811703
p09,Global,jap_p09_Global_similarity_matrix,rotation,Post,0.8624195026841089
p09,Global,straight_p09_Global_003_similarity_matrix,rotation,Post,0.8392370766980429
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,rotation,Post,0.8398830608375725
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,rotation,Post,0.8567239193276361
p09,Global,hook_left_p09_Global_002_similarity_matrix,Velocity,Pre,0.06897761251688453
p09,Global,hook_right_p09_Global_001_similarity_matrix,Velocity,Pre,0.05081598973044242
p09,Global,jap_p09_Global_similarity_matrix,Velocity,Pre,0.04831222093543204
p09,Global,straight_p09_Global_003_similarity_matrix,Velocity,Pre,0.0482735633909447
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Velocity,Pre,0.04816949048683637
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Velocity,Pre,0.05149391994525946
p09,Global,hook_left_p09_Global_002_similarity_matrix,Velocity,Main,0.07164389610485396
p09,Global,hook_right_p09_Global_001_similarity_matrix,Velocity,Main,0.050459942249468134
p09,Global,jap_p09_Global_similarity_matrix,Velocity,Main,0.04908556228565429
p09,Global,straight_p09_Global_003_similarity_matrix,Velocity,Main,0.04973761029982613
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Velocity,Main,0.048076863101585064
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Velocity,Main,0.05085580151708378
p09,Global,hook_left_p09_Global_002_similarity_matrix,Velocity,Post,0.07006637356737741
p09,Global,hook_right_p09_Global_001_similarity_matrix,Velocity,Post,0.049266145162223364
p09,Global,jap_p09_Global_similarity_matrix,Velocity,Post,0.04870034762885852
p09,Global,straight_p09_Global_003_similarity_matrix,Velocity,Post,0.048113148116929794
p09,Global,uppercut_left_p09_Global_003_similarity_matrix,Velocity,Post,0.04803248200504438
p09,Global,uppercut_right_p09_Global_002_similarity_matrix,Velocity,Post,0.050274168763109396
p10,Global,hook_left_p10_Global_002_similarity_matrix,Acceleration,Pre,0.08851538899826965
p10,Global,hook_right_p10_Global_001_similarity_matrix,Acceleration,Pre,0.0637562908290055
p10,Global,jap_p10_Global_similarity_matrix,Acceleration,Pre,0.04779969720769981
p10,Global,straight_p10_Global_003_similarity_matrix,Acceleration,Pre,0.05442085756270184
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Acceleration,Pre,0.05185604387452349
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Acceleration,Pre,0.05845050324832528
p10,Global,hook_left_p10_Global_002_similarity_matrix,Acceleration,Main,0.07197424934720843
p10,Global,hook_right_p10_Global_001_similarity_matrix,Acceleration,Main,0.0628365001155058
p10,Global,jap_p10_Global_similarity_matrix,Acceleration,Main,0.053616085792431815
p10,Global,straight_p10_Global_003_similarity_matrix,Acceleration,Main,0.05208772739903058
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Acceleration,Main,0.04989267039870165
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Acceleration,Main,0.06258304606508462
p10,Global,hook_left_p10_Global_002_similarity_matrix,Acceleration,Post,0.0707759876559996
p10,Global,hook_right_p10_Global_001_similarity_matrix,Acceleration,Post,0.06329398555017098
p10,Global,jap_p10_Global_similarity_matrix,Acceleration,Post,0.04863955646640656
p10,Global,straight_p10_Global_003_similarity_matrix,Acceleration,Post,0.05549064827429605
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Acceleration,Post,0.04959967298634173
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Acceleration,Post,0.06286569482136412
p10,Global,hook_left_p10_Global_002_similarity_matrix,Core,Pre,0.41838629080308987
p10,Global,hook_right_p10_Global_001_similarity_matrix,Core,Pre,0.38909842198157474
p10,Global,jap_p10_Global_similarity_matrix,Core,Pre,0.47984892433730675
p10,Global,straight_p10_Global_003_similarity_matrix,Core,Pre,0.4492132194019545
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Core,Pre,0.45591855089654915
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Core,Pre,0.43245948458255495
p10,Global,hook_left_p10_Global_002_similarity_matrix,Core,Main,0.4519574510754024
p10,Global,hook_right_p10_Global_001_similarity_matrix,Core,Main,0.40174573527367585
p10,Global,jap_p10_Global_similarity_matrix,Core,Main,0.4932921440648402
p10,Global,straight_p10_Global_003_similarity_matrix,Core,Main,0.4362538559991643
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Core,Main,0.4495887763323226
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Core,Main,0.44863314045085795
p10,Global,hook_left_p10_Global_002_similarity_matrix,Core,Post,0.4460439204611994
p10,Global,hook_right_p10_Global_001_similarity_matrix,Core,Post,0.40465093051690426
p10,Global,jap_p10_Global_similarity_matrix,Core,Post,0.4928359712817474
p10,Global,straight_p10_Global_003_similarity_matrix,Core,Post,0.4605733297758937
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Core,Post,0.4578346943295273
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Core,Post,0.46341153164211885
p10,Global,hook_left_p10_Global_002_similarity_matrix,Head,Pre,0.3183262045698091
p10,Global,hook_right_p10_Global_001_similarity_matrix,Head,Pre,0.24014514674856854
p10,Global,jap_p10_Global_similarity_matrix,Head,Pre,0.36650326945531253
p10,Global,straight_p10_Global_003_similarity_matrix,Head,Pre,0.29922282567635716
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Head,Pre,0.3549119124172906
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Head,Pre,0.33740145663501225
p10,Global,hook_left_p10_Global_002_similarity_matrix,Head,Main,0.29307347425629515
p10,Global,hook_right_p10_Global_001_similarity_matrix,Head,Main,0.27050908479762475
p10,Global,jap_p10_Global_similarity_matrix,Head,Main,0.3525710883694744
p10,Global,straight_p10_Global_003_similarity_matrix,Head,Main,0.30493190768935813
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Head,Main,0.3545725800817949
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Head,Main,0.3320516730451285
p10,Global,hook_left_p10_Global_002_similarity_matrix,Head,Post,0.28508612154685076
p10,Global,hook_right_p10_Global_001_similarity_matrix,Head,Post,0.2620459163393562
p10,Global,jap_p10_Global_similarity_matrix,Head,Post,0.34108845237973523
p10,Global,straight_p10_Global_003_similarity_matrix,Head,Post,0.33655326583875095
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Head,Post,0.3540400821153139
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Head,Post,0.352546865353674
p10,Global,hook_left_p10_Global_002_similarity_matrix,Joint Angle,Pre,0.44426650916259874
p10,Global,hook_right_p10_Global_001_similarity_matrix,Joint Angle,Pre,0.5445747105596543
p10,Global,jap_p10_Global_similarity_matrix,Joint Angle,Pre,0.6069757342759099
p10,Global,straight_p10_Global_003_similarity_matrix,Joint Angle,Pre,0.5902548436488191
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Joint Angle,Pre,0.6217056326164431
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Joint Angle,Pre,0.6488477725348056
p10,Global,hook_left_p10_Global_002_similarity_matrix,Joint Angle,Main,0.4880944857154173
p10,Global,hook_right_p10_Global_001_similarity_matrix,Joint Angle,Main,0.5687087744650404
p10,Global,jap_p10_Global_similarity_matrix,Joint Angle,Main,0.5535721476514147
p10,Global,straight_p10_Global_003_similarity_matrix,Joint Angle,Main,0.5669208089402875
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Joint Angle,Main,0.6508408308992156
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Joint Angle,Main,0.6091317420993098
p10,Global,hook_left_p10_Global_002_similarity_matrix,Joint Angle,Post,0.4780820078154083
p10,Global,hook_right_p10_Global_001_similarity_matrix,Joint Angle,Post,0.5462581020660611
p10,Global,jap_p10_Global_similarity_matrix,Joint Angle,Post,0.5552620104936603
p10,Global,straight_p10_Global_003_similarity_matrix,Joint Angle,Post,0.6184778004541881
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Joint Angle,Post,0.6781999996421757
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Joint Angle,Post,0.6150658867962177
p10,Global,hook_left_p10_Global_002_similarity_matrix,Left_Arm,Pre,0.24306503557845205
p10,Global,hook_right_p10_Global_001_similarity_matrix,Left_Arm,Pre,0.19425762618039633
p10,Global,jap_p10_Global_similarity_matrix,Left_Arm,Pre,0.23549801215754873
p10,Global,straight_p10_Global_003_similarity_matrix,Left_Arm,Pre,0.26038595800060377
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Left_Arm,Pre,0.2743194851407792
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Left_Arm,Pre,0.31034892386774554
p10,Global,hook_left_p10_Global_002_similarity_matrix,Left_Arm,Main,0.2367564752996652
p10,Global,hook_right_p10_Global_001_similarity_matrix,Left_Arm,Main,0.24457362469939845
p10,Global,jap_p10_Global_similarity_matrix,Left_Arm,Main,0.24727419865357564
p10,Global,straight_p10_Global_003_similarity_matrix,Left_Arm,Main,0.2832655936159298
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Left_Arm,Main,0.28596365178463684
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Left_Arm,Main,0.28213270506449445
p10,Global,hook_left_p10_Global_002_similarity_matrix,Left_Arm,Post,0.2462206778115001
p10,Global,hook_right_p10_Global_001_similarity_matrix,Left_Arm,Post,0.24456074828855642
p10,Global,jap_p10_Global_similarity_matrix,Left_Arm,Post,0.24605492253020458
p10,Global,straight_p10_Global_003_similarity_matrix,Left_Arm,Post,0.30682490197196277
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Left_Arm,Post,0.2944854793770648
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Left_Arm,Post,0.29139954147400704
p10,Global,hook_left_p10_Global_002_similarity_matrix,Left_Leg,Pre,0.2565926959943069
p10,Global,hook_right_p10_Global_001_similarity_matrix,Left_Leg,Pre,0.2962490914935526
p10,Global,jap_p10_Global_similarity_matrix,Left_Leg,Pre,0.29302630918588574
p10,Global,straight_p10_Global_003_similarity_matrix,Left_Leg,Pre,0.30690641865844853
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Left_Leg,Pre,0.30123444266216187
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Left_Leg,Pre,0.2934732326335999
p10,Global,hook_left_p10_Global_002_similarity_matrix,Left_Leg,Main,0.29155563520560523
