File,Column,Pre_Avg,Main_Avg,Post_Avg
hook_left_p05_Global_hook_left_001_similarity_matrix,RToe,0.140884611,0.187030132,0.184295448
hook_left_p05_Global_hook_left_001_similarity_matrix,Hip,0.819217421,0.88352332,0.872811957
hook_left_p05_Global_hook_left_001_similarity_matrix,Ab,0.227750916,0.288719086,0.275627376
hook_left_p05_Global_hook_left_001_similarity_matrix,Chest,0.232238436,0.291285086,0.28113061
hook_left_p05_Global_hook_left_001_similarity_matrix,Neck,0.13302391,0.216995178,0.209313342
hook_left_p05_Global_hook_left_001_similarity_matrix,Head,0.123278867,0.188914779,0.184331886
hook_left_p05_Global_hook_left_001_similarity_matrix,Acceleration,0.052139705,0.05102091,0.051367524
hook_left_p05_Global_hook_left_001_similarity_matrix,Velocity,0.048058585,0.04861213,0.048506755
hook_left_p05_Global_hook_left_001_similarity_matrix,Position,0.047619599,0.04768358,0.047649987
hook_left_p05_Global_hook_left_001_similarity_matrix,Joint Angle,0.523387309,0.552196191,0.506586358
hook_left_p05_Global_hook_left_001_similarity_matrix,rotation,0.470255232,0.800958795,0.749793339
hook_left_p05_Global_hook_left_001_similarity_matrix,Overall,0.258937416,0.424321188,0.398721663
hook_left_p05_Global_hook_left_002_similarity_matrix,LShoulder,0.194971961,0.240335076,0.224921736
hook_left_p05_Global_hook_left_002_similarity_matrix,LUArm,0.118798067,0.164656092,0.157095142
hook_left_p05_Global_hook_left_002_similarity_matrix,LFArm,0.174261213,0.226950658,0.223817989
hook_left_p05_Global_hook_left_002_similarity_matrix,LHand,0.107104156,0.139345722,0.134144429
hook_left_p05_Global_hook_left_002_similarity_matrix,RShoulder,0.168794571,0.210250829,0.201183422
hook_left_p05_Global_hook_left_002_similarity_matrix,RUArm,0.221834792,0.248346703,0.238031734
hook_left_p05_Global_hook_left_002_similarity_matrix,RFArm,0.149971159,0.188116505,0.182048601
hook_left_p05_Global_hook_left_002_similarity_matrix,RHand,0.078295051,0.171415017,0.162748746
hook_left_p05_Global_hook_left_002_similarity_matrix,LThigh,0.084567408,0.167520097,0.155810591
hook_left_p05_Global_hook_left_002_similarity_matrix,LShin,0.114671258,0.240003431,0.216538453
hook_left_p05_Global_hook_left_002_similarity_matrix,LFoot,0.154219107,0.278920973,0.229516253
hook_left_p05_Global_hook_left_002_similarity_matrix,LToe,0.054678722,0.1221623,0.100682665
hook_left_p05_Global_hook_left_002_similarity_matrix,RThigh,0.091714799,0.175887233,0.161766607
hook_left_p05_Global_hook_left_002_similarity_matrix,RShin,0.212454033,0.286068572,0.265665532
hook_left_p05_Global_hook_left_002_similarity_matrix,RFoot,0.27200664,0.326191285,0.321422709
hook_left_p05_Global_hook_left_002_similarity_matrix,RToe,0.143120791,0.186642305,0.185499406
hook_left_p05_Global_hook_left_002_similarity_matrix,Hip,0.825551054,0.894437857,0.883089758
hook_left_p05_Global_hook_left_002_similarity_matrix,Ab,0.232577903,0.297564369,0.285260134
hook_left_p05_Global_hook_left_002_similarity_matrix,Chest,0.237416213,0.300929056,0.291724894
hook_left_p05_Global_hook_left_002_similarity_matrix,Neck,0.142275879,0.224495811,0.220245192
hook_left_p05_Global_hook_left_002_similarity_matrix,Head,0.134662915,0.197249507,0.195825128
hook_left_p05_Global_hook_left_002_similarity_matrix,Acceleration,0.068453928,0.065939618,0.066666943
hook_left_p05_Global_hook_left_002_similarity_matrix,Velocity,0.061595585,0.058359462,0.059239745
hook_left_p05_Global_hook_left_002_similarity_matrix,Position,0.047619508,0.047659647,0.047636284
hook_left_p05_Global_hook_left_002_similarity_matrix,Joint Angle,0.405130625,0.438972634,0.417478052
hook_left_p05_Global_hook_left_002_similarity_matrix,rotation,0.483569395,0.80576774,0.751447453
hook_left_p05_Global_hook_left_002_similarity_matrix,Overall,0.265594452,0.426713693,0.399541869
hook_left_p05_Global_hook_left_003_similarity_matrix,LShoulder,0.197033106,0.247157755,0.225617237
hook_left_p05_Global_hook_left_003_similarity_matrix,LUArm,0.128040377,0.167246215,0.158911095
hook_left_p05_Global_hook_left_003_similarity_matrix,LFArm,0.171830017,0.22222709,0.221783239
hook_left_p05_Global_hook_left_003_similarity_matrix,LHand,0.113025614,0.131726091,0.126596826
hook_left_p05_Global_hook_left_003_similarity_matrix,RShoulder,0.161901662,0.205269849,0.198009862
hook_left_p05_Global_hook_left_003_similarity_matrix,RUArm,0.246928173,0.281037145,0.27006423
hook_left_p05_Global_hook_left_003_similarity_matrix,RFArm,0.142366371,0.190577932,0.181124424
hook_left_p05_Global_hook_left_003_similarity_matrix,RHand,0.079239403,0.172172308,0.165530568
hook_left_p05_Global_hook_left_003_similarity_matrix,LThigh,0.087836995,0.171166867,0.161588027
hook_left_p05_Global_hook_left_003_similarity_matrix,LShin,0.11718018,0.242750172,0.221658243
hook_left_p05_Global_hook_left_003_similarity_matrix,LFoot,0.149325452,0.273270673,0.221953915
hook_left_p05_Global_hook_left_003_similarity_matrix,LToe,0.054240368,0.121884292,0.105094689
hook_left_p05_Global_hook_left_003_similarity_matrix,RThigh,0.097968994,0.179163507,0.165685833
hook_left_p05_Global_hook_left_003_similarity_matrix,RShin,0.221875246,0.307160728,0.292613603
hook_left_p05_Global_hook_left_003_similarity_matrix,RFoot,0.283220599,0.334559637,0.327766461
hook_left_p05_Global_hook_left_003_similarity_matrix,RToe,0.156362122,0.192855887,0.19291096
hook_left_p05_Global_hook_left_003_similarity_matrix,Hip,0.836987771,0.902843623,0.890489063
hook_left_p05_Global_hook_left_003_similarity_matrix,Ab,0.243436786,0.304186837,0.290645265
hook_left_p05_Global_hook_left_003_similarity_matrix,Chest,0.248776171,0.309001131,0.300807618
hook_left_p05_Global_hook_left_003_similarity_matrix,Neck,0.142867558,0.223981336,0.220131993
hook_left_p05_Global_hook_left_003_similarity_matrix,Head,0.137775428,0.199276167,0.198181789
hook_left_p05_Global_hook_left_003_similarity_matrix,Acceleration,0.070231037,0.067282749,0.067961069
hook_left_p05_Global_hook_left_003_similarity_matrix,Velocity,0.062584782,0.05980789,0.060391975
hook_left_p05_Global_hook_left_003_similarity_matrix,Position,0.047619667,0.047654107,0.047630502
hook_left_p05_Global_hook_left_003_similarity_matrix,Joint Angle,0.390445636,0.438512295,0.41100914
hook_left_p05_Global_hook_left_003_similarity_matrix,rotation,0.508093661,0.822660314,0.773923314
hook_left_p05_Global_hook_left_003_similarity_matrix,Overall,0.277856664,0.43515721,0.410776908
hook_left_p05_Global_hook_left_004_similarity_matrix,LShoulder,0.239165048,0.334946914,0.317214153
hook_left_p05_Global_hook_left_004_similarity_matrix,LUArm,0.110082308,0.131319461,0.140250516
hook_left_p05_Global_hook_left_004_similarity_matrix,LFArm,0.095576449,0.128920051,0.131502983
hook_left_p05_Global_hook_left_004_similarity_matrix,LHand,0.082670662,0.093467889,0.099652933
hook_left_p05_Global_hook_left_004_similarity_matrix,RShoulder,0.315058005,0.329728151,0.288942848
hook_left_p05_Global_hook_left_004_similarity_matrix,RUArm,0.121308775,0.164422025,0.15780683
hook_left_p05_Global_hook_left_004_similarity_matrix,RFArm,0.225503088,0.253290736,0.243804998
hook_left_p05_Global_hook_left_004_similarity_matrix,RHand,0.075537546,0.170327876,0.164908948
hook_left_p05_Global_hook_left_004_similarity_matrix,LThigh,0.083713479,0.167576406,0.157042548
hook_left_p05_Global_hook_left_004_similarity_matrix,LShin,0.066354517,0.167730638,0.141468618
hook_left_p05_Global_hook_left_004_similarity_matrix,LFoot,0.092535368,0.193221604,0.147684797
hook_left_p05_Global_hook_left_004_similarity_matrix,LToe,0.039490202,0.088875475,0.067688155
hook_left_p05_Global_hook_left_004_similarity_matrix,RThigh,0.105131639,0.184373492,0.170620991
hook_left_p05_Global_hook_left_004_similarity_matrix,RShin,0.23477524,0.325885153,0.311033616
hook_left_p05_Global_hook_left_004_similarity_matrix,RFoot,0.281118623,0.311322309,0.312824479
hook_left_p05_Global_hook_left_004_similarity_matrix,RToe,0.175950924,0.189816773,0.195452555
hook_left_p05_Global_hook_left_004_similarity_matrix,Hip,0.779887499,0.850253649,0.84116619
hook_left_p05_Global_hook_left_004_similarity_matrix,Ab,0.189153847,0.253796893,0.245682266
hook_left_p05_Global_hook_left_004_similarity_matrix,Chest,0.197179836,0.258456188,0.254426645
hook_left_p05_Global_hook_left_004_similarity_matrix,Neck,0.1267923,0.214732762,0.214432539
hook_left_p05_Global_hook_left_004_similarity_matrix,Head,0.123728396,0.197575385,0.200130454
hook_left_p05_Global_hook_left_004_similarity_matrix,Acceleration,0.052429865,0.051291182,0.051620725
hook_left_p05_Global_hook_left_004_similarity_matrix,Velocity,0.048455268,0.04990368,0.04970599
hook_left_p05_Global_hook_left_004_similarity_matrix,Position,0.047619163,0.047633261,0.047637941
hook_left_p05_Global_hook_left_004_similarity_matrix,Joint Angle,0.401503521,0.446388209,0.404811917
hook_left_p05_Global_hook_left_004_similarity_matrix,rotation,0.503766893,0.785833725,0.752252817
hook_left_p05_Global_hook_left_004_similarity_matrix,Overall,0.275693028,0.416733493,0.399945379
hook_left_p05_Global_hook_left_005_similarity_matrix,LShoulder,0.23227538,0.315036793,0.300021562
hook_left_p05_Global_hook_left_005_similarity_matrix,LUArm,0.106773367,0.167152216,0.179578001
hook_left_p05_Global_hook_left_005_similarity_matrix,LFArm,0.133783112,0.191837664,0.20126791
hook_left_p05_Global_hook_left_005_similarity_matrix,LHand,0.09406187,0.131614875,0.147915986
hook_left_p05_Global_hook_left_005_similarity_matrix,RShoulder,0.269447973,0.31663122,0.27263009
hook_left_p05_Global_hook_left_005_similarity_matrix,RUArm,0.040464053,0.049751002,0.042893025
hook_left_p05_Global_hook_left_005_similarity_matrix,RFArm,0.203297025,0.198525497,0.191570043
hook_left_p05_Global_hook_left_005_similarity_matrix,RHand,0.05346975,0.155835758,0.151194793
hook_left_p05_Global_hook_left_005_similarity_matrix,LThigh,0.059657867,0.14807857,0.136450705
hook_left_p05_Global_hook_left_005_similarity_matrix,LShin,0.078568135,0.175228748,0.148575135
hook_left_p05_Global_hook_left_005_similarity_matrix,LFoot,0.102402245,0.224746385,0.162869452
hook_left_p05_Global_hook_left_005_similarity_matrix,LToe,0.028412587,0.079142381,0.059534259
hook_left_p05_Global_hook_left_005_similarity_matrix,RThigh,0.070265034,0.159491256,0.143649172
hook_left_p05_Global_hook_left_005_similarity_matrix,RShin,0.207450454,0.294831572,0.282189818
hook_left_p05_Global_hook_left_005_similarity_matrix,RFoot,0.260707366,0.323253294,0.314108833
hook_left_p05_Global_hook_left_005_similarity_matrix,RToe,0.141394929,0.191934334,0.187840323
hook_left_p05_Global_hook_left_005_similarity_matrix,Hip,0.757955344,0.82740494,0.81430266
hook_left_p05_Global_hook_left_005_similarity_matrix,Ab,0.168247633,0.238001709,0.224880935
hook_left_p05_Global_hook_left_005_similarity_matrix,Chest,0.174657499,0.246796489,0.237527666
hook_left_p05_Global_hook_left_005_similarity_matrix,Neck,0.102362649,0.201522419,0.194523589
hook_left_p05_Global_hook_left_005_similarity_matrix,Head,0.093780046,0.171181227,0.166935382
hook_left_p05_Global_hook_left_005_similarity_matrix,Acceleration,0.051694613,0.050995268,0.051248384
hook_left_p05_Global_hook_left_005_similarity_matrix,Velocity,0.04793303,0.049506924,0.049344268
hook_left_p05_Global_hook_left_005_similarity_matrix,Position,0.047619364,0.04769879,0.047652266
hook_left_p05_Global_hook_left_005_similarity_matrix,Joint Angle,0.469326667,0.488210596,0.44283985
hook_left_p05_Global_hook_left_005_similarity_matrix,rotation,0.37791905,0.717105846,0.676466516
hook_left_p05_Global_hook_left_005_similarity_matrix,Overall,0.212769207,0.382402318,0.362059391
hook_left_p06_Global_hook_left_001_similarity_matrix,LShoulder,0.215222136,0.280792445,0.262230988
hook_left_p06_Global_hook_left_001_similarity_matrix,LUArm,0.140688373,0.149478776,0.134730306
hook_left_p06_Global_hook_left_001_similarity_matrix,LFArm,0.148136934,0.118024771,0.082742108
hook_left_p06_Global_hook_left_001_similarity_matrix,LHand,0.102402736,0.07264572,0.058310422
hook_left_p06_Global_hook_left_001_similarity_matrix,RShoulder,0.300533877,0.312165699,0.304939072
hook_left_p06_Global_hook_left_001_similarity_matrix,RUArm,0.155772495,0.170959474,0.154313849
hook_left_p06_Global_hook_left_001_similarity_matrix,RFArm,0.233666926,0.269401932,0.193890025
hook_left_p06_Global_hook_left_001_similarity_matrix,RHand,0.127896178,0.159716287,0.115271677
hook_left_p06_Global_hook_left_001_similarity_matrix,LThigh,0.169801058,0.187189846,0.17403171
hook_left_p06_Global_hook_left_001_similarity_matrix,LShin,0.271422849,0.287373859,0.2464779
hook_left_p06_Global_hook_left_001_similarity_matrix,LFoot,0.226412856,0.250539004,0.239415344
hook_left_p06_Global_hook_left_001_similarity_matrix,LToe,0.118089986,0.130017833,0.12019037
hook_left_p06_Global_hook_left_001_similarity_matrix,RThigh,0.178654316,0.191830175,0.181162292
hook_left_p06_Global_hook_left_001_similarity_matrix,RShin,0.297010444,0.267925294,0.251142049
hook_left_p06_Global_hook_left_001_similarity_matrix,RFoot,0.28169242,0.340123587,0.346781596
hook_left_p06_Global_hook_left_001_similarity_matrix,RToe,0.183589998,0.188120249,0.184374711
hook_left_p06_Global_hook_left_001_similarity_matrix,Hip,0.918475203,0.909248428,0.906523819
hook_left_p06_Global_hook_left_001_similarity_matrix,Ab,0.318752804,0.307774632,0.307977823
hook_left_p06_Global_hook_left_001_similarity_matrix,Chest,0.32107533,0.307682594,0.308342134
hook_left_p06_Global_hook_left_001_similarity_matrix,Neck,0.29443569,0.330643699,0.276356607
hook_left_p06_Global_hook_left_001_similarity_matrix,Head,0.291513149,0.321279272,0.267141488
hook_left_p06_Global_hook_left_001_similarity_matrix,Acceleration,0.052032868,0.052323479,0.05247985
hook_left_p06_Global_hook_left_001_similarity_matrix,Velocity,0.048731337,0.049862016,0.048844554
hook_left_p06_Global_hook_left_001_similarity_matrix,Position,0.047642388,0.047710206,0.04766793
hook_left_p06_Global_hook_left_001_similarity_matrix,Joint Angle,0.510574961,0.537506649,0.477234192
hook_left_p06_Global_hook_left_001_similarity_matrix,rotation,0.770487065,0.827364324,0.758494617
hook_left_p06_Global_hook_left_001_similarity_matrix,Overall,0.409064726,0.437537265,0.403081274
hook_left_p06_Global_hook_left_002_similarity_matrix,LShoulder,0.208842878,0.260122482,0.234939271
hook_left_p06_Global_hook_left_002_similarity_matrix,LUArm,0.146697735,0.133029411,0.115173871
hook_left_p06_Global_hook_left_002_similarity_matrix,LFArm,0.151385465,0.113563051,0.081694254
hook_left_p06_Global_hook_left_002_similarity_matrix,LHand,0.102287828,0.067111376,0.05553618
hook_left_p06_Global_hook_left_002_similarity_matrix,RShoulder,0.193137894,0.196646498,0.193913472
hook_left_p06_Global_hook_left_002_similarity_matrix,RUArm,0.232128595,0.274677843,0.265730866
hook_left_p06_Global_hook_left_002_similarity_matrix,RFArm,0.174517868,0.196205439,0.154773031
hook_left_p06_Global_hook_left_002_similarity_matrix,RHand,0.136077016,0.15995176,0.11829937
hook_left_p06_Global_hook_left_002_similarity_matrix,LThigh,0.175829534,0.183362099,0.170110585
hook_left_p06_Global_hook_left_002_similarity_matrix,LShin,0.270893821,0.287229119,0.246743521
hook_left_p06_Global_hook_left_002_similarity_matrix,LFoot,0.265015302,0.275935122,0.265978795
hook_left_p06_Global_hook_left_002_similarity_matrix,LToe,0.136629238,0.14665023,0.134899313
hook_left_p06_Global_hook_left_002_similarity_matrix,RThigh,0.180552008,0.187469925,0.179519318
hook_left_p06_Global_hook_left_002_similarity_matrix,RShin,0.28773987,0.253000024,0.239927782
hook_left_p06_Global_hook_left_002_similarity_matrix,RFoot,0.287959325,0.3449375,0.353463679
hook_left_p06_Global_hook_left_002_similarity_matrix,RToe,0.18484466,0.186344392,0.183324956
hook_left_p06_Global_hook_left_002_similarity_matrix,Hip,0.919364205,0.919188076,0.915337466
hook_left_p06_Global_hook_left_002_similarity_matrix,Ab,0.319307585,0.317915827,0.31765685
hook_left_p06_Global_hook_left_002_similarity_matrix,Chest,0.324777837,0.318575006,0.318076896
hook_left_p06_Global_hook_left_002_similarity_matrix,Neck,0.30639178,0.327105498,0.282697445
hook_left_p06_Global_hook_left_002_similarity_matrix,Head,0.304804257,0.316460389,0.275219943
hook_left_p06_Global_hook_left_002_similarity_matrix,Acceleration,0.06778859,0.068569594,0.069420581
hook_left_p06_Global_hook_left_002_similarity_matrix,Velocity,0.056009084,0.059975479,0.06081327
hook_left_p06_Global_hook_left_002_similarity_matrix,Position,0.047647686,0.04767724,0.047642218
hook_left_p06_Global_hook_left_002_similarity_matrix,Joint Angle,0.432702446,0.446578653,0.406016864
hook_left_p06_Global_hook_left_002_similarity_matrix,rotation,0.78543902,0.817778577,0.752115607
hook_left_p06_Global_hook_left_002_similarity_matrix,Overall,0.416543353,0.432727909,0.399878912
hook_left_p06_Global_hook_left_003_similarity_matrix,LShoulder,0.213748025,0.259512614,0.235894328
hook_left_p06_Global_hook_left_003_similarity_matrix,LUArm,0.147611838,0.125779804,0.108526459
hook_left_p06_Global_hook_left_003_similarity_matrix,LFArm,0.149000849,0.100385797,0.072367411
hook_left_p06_Global_hook_left_003_similarity_matrix,LHand,0.108019547,0.064298253,0.05523897
hook_left_p06_Global_hook_left_003_similarity_matrix,RShoulder,0.187572493,0.191810537,0.186527107
hook_left_p06_Global_hook_left_003_similarity_matrix,RUArm,0.266162381,0.297227895,0.289814168
hook_left_p06_Global_hook_left_003_similarity_matrix,RFArm,0.163882732,0.196097592,0.152404479
